restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,restaurant_text_position,lng_wgs84,lat_wgs84
B0HDH7FRS7,蜜雪冰城(翠苑街道店),4.5,18037762867;18168663477,饮品店,50400,6,文三路318号(文三路地铁站A口步行240米),120.12857038631392,30.279465226372206
B0J6NHGHWP,蜜雪冰城(西溪路路店),4.4,17858015824;18019064749,饮品店,50400,8,西溪路辅路与大龙驹坞交叉口东60米,120.0790153789039,30.25757427027629
B0I176JD6J,蜜雪冰城(蒋村花园如意苑店),4.4,17682320752;19906853581,饮品店,50400,7,晴川街58号-2,120.07599875002649,30.286391726062266
B0JR25JQGX,古茗(隐市店),4.5,17158233107;19032205716,饮品店,50400,18,隐市,120.10162566019558,30.242949212404632
B0FFIVMBMX,花哥饮品(紫金港店),4.6,15979917273;18069755135,饮品店,50400,15,望月商铺35号,120.08551369809534,30.311989416602167
B0JACLX857,蜜雪冰城(山水人家店),4.5,15751256057;19157765236,饮品店,50400,13,莲花新村东区西南1门旁,120.1057365441121,30.275030280317356
B0G0TKDYMA,古茗(西斗门店),4.4,15258585823;18258615866,饮品店,50400,16,西斗门路198号湖畔·莲花港家园,120.10342381768486,30.29234542790461
B0FFMAZ1B4,茶百道(金街美地店),4.3,15068899986;18768112997,饮品店,50400,15,转塘街道金街美地3号楼140室-1,120.07397348187507,30.150319744691778
B0G3JS5TJK,奈雪的茶(杭州西溪银泰城店),4.5,13925242485;4006033888,饮品店,50400,24,双龙街与弘德路交叉口东北角西溪银泰商业中心1号楼(西溪银泰)一层1F017号商铺,120.07011898329259,30.29548612229059
B0K27C2O3T,古茗(杭州西湖六公园店),4.5,13816863486;19012818038,饮品店,50400,15,圣塘景区8号六公园,120.15196522611656,30.26205986707855
B0GD2CU1XM,蜜雪冰城(金街美地店),4.5,13757496855;18357141902,饮品店,50400,6,转塘街道金街美地商业中心4号楼114室,120.07444841357808,30.150491330299094
B0HDSR77E9,蜜雪冰城(耀江文欣大厦店),4.3,13693186293;15381021130,饮品店,50400,7,文二路207号耀江文欣大厦F1层,120.13123932138986,30.285144252498736
B0JGXL475I,蜜雪冰城(丰潭路地铁A口店),4.3,13598236591;19011259607,饮品店,50400,9,文二西路与丰潭路交叉口东北20米,120.10469625791858,30.284346842148672
B0IRD5LCBZ,CHAGEE霸王茶姬(汇和城店),4.4,13385719293;15958405198,饮品店,50400,20,文一路汇和城宋江印1F-6a号,120.11833910967236,30.2903722886376
B0LAHZ9SDJ,蜜雪冰城(303生活广场店),4.3,13362077258;19157837963,饮品店,50400,11,厚仁路313号303生活广场F1层,120.07383678487327,30.33474158286913
B0JAFSDW5M,CHAGEE霸王茶姬(杭州西溪银泰店),4.4,13336062093;13438267046,饮品店,50400,20,双龙街588号杭州西溪银泰城东区F1层1F016,120.07046484013844,30.295894718088995
B0HR0MS8XW,LELECHA乐乐茶(杭州紫荆天街店),4.2,13023688816;4008197778,饮品店,50400,18,古墩路1009号杭州紫荆天街A-1F-31号房屋,120.08594103236808,30.32218796612281
B0G3VBBEEP,喜茶(杭州天目里店),4.6,0571-88796272,饮品店,50400,22,天目山路398天目里16号楼B1层,120.09506414744553,30.269113674237932
B0JDP7O2ZZ,岩霸茶空间(浙江运营中心店),4.5,0571-88395828;19157800013,饮品店,50400,92,天目山路7号(武林门地铁站F口步行380米),120.14837788077226,30.274537396907103
B0FFJUWGRS,1点点(三坝店),4.4,0571-88358553,饮品店,50400,13,三墩镇三坝地铁站负一楼商业街A3商铺,120.09399430341044,30.30262415021947
B0G3VBB2I9,喜茶(杭州之江银泰店),4.5,0571-88307885,饮品店,50400,21,珊瑚沙路49号一层1010室1010号商铺,120.09795751868384,30.170046091899856
B0L6ACUJ1N,KOIThé(杭州西溪天街店),4.5,0571-88130020,饮品店,50400,26,花蒋天街商业中心2号楼5层49号,120.06406081553288,30.295982208438783
B0G0GZILTN,喜茶(杭州西溪银泰城店),4.5,0571-88111291,饮品店,50400,18,双龙街88号1层1F030室商铺,120.07158752058336,30.296012576880717
B0J2CZ85GY,喜茶(杭州龙湖紫荆天街店),4.4,0571-88033587,饮品店,50400,20,古墩路1009号龙湖杭州紫荆天街F1-26号商铺,120.08599103674922,30.322424918197832
B023B18S04,西院1号(龙井店),4.0,0571-87993701;13750839640;13805780787,饮品店,50400,143,龙井路76号,120.11953799676931,30.237634145789404
B0FFFH184T,一时(灵隐店),4.5,0571-87976811;13606716028,奶茶店,50400,135,灵隐景区天竺路13号(灵隐寺大门南30米、灵隐宾馆旁),120.10105706307304,30.241580121527
B0FFFA0SC2,一鸣真鲜奶吧(杭州西湖金城花园店),4.3,0571-87853651,饮品店,50400,15,竞舟路201号,120.09922507893559,30.286139675629098
B0G2Z7H6YN,喜茶(杭州黄龙万科店),4.5,0571-87682559,饮品店,50400,20,学院路77号坤和万科·黄龙万科中心E座一层108室,120.12336164385395,30.278230919065546
B0FFGFOYYC,五丰冷食(周浦老街店),4.1,0571-87611189;13675864175,饮品店,50400,23,周浦街道29号,120.06803902277393,30.092554789220934
B0FFI63FXD,喜茶(杭州金街美地店),4.5,0571-87175616,饮品店,50400,17,金街美地商业中心2号楼111号,120.07465043015983,30.150068170622642
B0HRHC4NEQ,喜茶(杭州蚂蚁A空间店),4.3,0571-87035131,饮品店,50400,18,西溪路与古墩路交叉路口A空间园区A区1层02号商铺,120.09868737950507,30.263647698744357
B0H19ZJ81E,1点点(益乐店),4.4,0571-86929527,饮品店,50400,13,益乐路38号浙江米兰洲际酒店1楼102室,120.10953682624266,30.282000846176178
B0HDJ7VMDL,厝内小眷村(浙大紫金港店),4.6,0571-86611992,饮品店,50400,16,三墩镇浙大紫金港望月公寓南门32A号(浙大紫金港校区坠落街),120.08525958874375,30.31189351958201
B0H0NARFMP,DQ·蛋糕·冰淇淋(杭州紫荆龙湖店),4.3,0571-86069613,饮品店,50400,28,三墩镇古墩路1009号紫荆龙湖3F-16铺,120.08671737797096,30.322785641565616
B0FFLKQR06,1点点(龙湖杭州紫荆天街店),4.2,0571-86053136,饮品店,50400,12,三墩镇古墩路1009号龙致商业中心6幢地下一层商铺14号,120.08648727016303,30.322633731637595
B0FFLJOO8N,1点点(同仁家园店),4.4,0571-86052661,饮品店,50400,18,嘉仁路18号同仁商业街C区108-1,120.07376239058553,30.32777362056868
B0FFLIKA2T,1点点(龙湖杭州西溪天街店),4.6,0571-85301065,饮品店,50400,18,蒋村街道余杭塘路1001号花蒋天街商业中心2号楼地下一层139号,120.0638539413441,30.29603747446153
B0FFLJ8CCR,喜茶(杭州龙湖西溪天街店),4.5,0571-85235097,饮品店,50400,19,蒋村街道余杭塘路1001号龙湖西溪天街1F-20号房屋,120.06306642077031,30.29646847941753
B0H2D7DP5W,汐语四季,4.3,0571-85198009,饮品店,50400,16,余杭塘路809号,120.0907731120257,30.297439895648587
B0G09URFUN,1点点(西溪路店),4.5,0571-85127525,饮品店,50400,17,留下街道西溪路701-1,120.07899037641283,30.257564287274118
B0HGROMWTH,哈根达斯(西溪银泰城店),4.5,0571-85091951,饮品店,50400,43,西溪银泰商业中心1号门1 F层,120.07130759777918,30.295941860763328
B0H1LDGSC9,1点点(星光荟店),4.3,0571-56338020,饮品店,50400,19,美院北路星光荟3号楼110室,120.07201888288009,30.161406212079978
B0LD37LO3M,爷爷不泡茶NOYEYENOTEA(杭州黄龙万科国际店),4.5,19975271779,饮品店,50400,13,黄龙国际中心外广场A2(外街),120.12482986776811,30.278482623269195
B0H1N59I3U,茶百道(之江银泰店),4.3,19967345185,饮品店,50400,16,转塘街道珊瑚沙路之江长久中心6号楼117室,120.09632888280369,30.16914186443027
B0LR6DFT67,晓肆韩国冰奶(杭州铂悦城店),3.9,19967302152,饮品店,50400,12,留下街道景顺铂悦城14号楼1层110-03号房屋,120.04456060144342,30.230067408073864
B0LGPMHUV1,茉酸奶(杭州西溪银泰城东区店),4.1,19957271440,饮品店,50400,29,双龙街588号杭州西溪银泰城东区B1层BF059,120.07042984859272,30.295920751256652
B0FFI8XNE8,蜜雪冰城(工大店),4.4,19953612126,饮品店,50400,9,浙江工业大学屏峰校区家和西苑,120.036071981182,30.229143465216314
B0FFJVKVGQ,1点点(玉泉北门店),4.5,19941498858,饮品店,50400,17,西溪路412号浙大玉泉校区北门对面,120.11925146510934,30.272461000505984
B0JR2UD7QA,霸王茶姬(浙江杭州古墩印象城店),4.2,19906832019,饮品店,50400,20,三墩镇古墩路588号印象城1F层L1-11D-b,120.09499478228226,30.296106936832157
B0L32D2ZNE,柠季·手打柠檬茶(杭州文三路地铁店),4.0,19817487024,饮品店,50400,18,翠苑街道文三路地铁站D1入口地下B1层地铁商业街D01商铺,120.12213099221505,30.27812353290504
B0J3O7XPXI,1点点(铂澜大象城店),4.3,19817184233,饮品店,50400,16,文一路294号铂澜大象城1楼144商铺,120.11968079908114,30.29065661533785
B0K2HUICPY,茉莉奶白(杭州龙湖西溪天街店),3.3,19564179457,饮品店,50400,19,双龙街492号,120.06355912884578,30.296062862700207
B0LK4CX1D2,LINLEE林里·手打柠檬茶(杭州之江银泰百货店),3.8,19560174487,饮品店,50400,15,转塘街道珊瑚沙路49号银泰百货之江店F3-3040,120.09767723119238,30.1698520460252
B0L0ZADPC0,LINLEE·手打柠檬茶(西湖之江银泰店),2.2,19560174487,饮品店,50400,18,转塘街道珊瑚沙路49号银泰百货之江店F3-3040,120.06991996300808,30.155574504052534
B0JB1Y5RT7,蜜雪冰城(双浦镇农业银行旁10米),4.4,19560111036,饮品店,50400,6,双浦镇袁浦街10号2幢102-103室,120.12110231521918,30.118173597357046
B0LDM9F256,椿风手作·杭州西溪龙湖天街店,4.4,19557144520,饮品店,50400,21,蒋村街道花蒋天街商业中心22号楼地下一层,120.0636191455514,30.295410855212086
B0K3BZVQJA,Yee3.三号椰(杭州西溪天街店),4.3,19505814102,饮品店,50400,20,B1-49b三号椰(一点点奶茶旁边),120.06378697115487,30.29618854614208
B0KDKULRMK,古茗(西湖之江银泰店),4.4,19357692212,饮品店,50400,15,转塘街道珊瑚沙家园银泰百货(杭州之江店),120.0963849423942,30.16910887259107
B0KDNNOGQ3,陈文鼎(西湖浙大紫金港店),4.3,19357585165,饮品店,50400,13,望月公寓底商56号,120.08631407339557,30.31218312456211
B0KBLC24MD,霸王茶姬(浙江杭州西湖杭荟城店),4.4,19357535357,饮品店,50400,20,博美路24号杭荟城7号楼102室,120.07075024104978,30.16103547863392
B0LRUCDS5P,野人先生现做冰淇淋(杭州紫荆天街店),4.4,19357319862,饮品店,50400,27,古墩路1009号龙湖杭州紫荆天街一层1F-C08号,120.08630916785918,30.322758770858567
B0KUDL88GS,陈文鼎(西湖金街美地店),4.4,19357301800,饮品店,50400,12,"转塘街道金街美地商业中心5号楼118室接多场景团餐,下午茶、学校活动、优惠多多,联系",120.07312158835639,30.15054149890778
B0I0PNWR81,古茗(西湖阿里云谷店),4.2,19357151609,饮品店,50400,15,三墩镇灯彩街与荆大线交叉路口阿里云谷园区1号楼地上一层A1-6号商铺,120.03104188238089,30.32109391382833
B0KKFUH7EF,爷爷不泡茶NOYEYENOTEA(杭州西溪龙湖天街店),4.5,19357073976,饮品店,50400,13,余杭塘路1001号龙湖杭州西溪天街B1层A-B1-53,120.06317736012697,30.29630534766406
B0KUNLXVNC,陈文鼎(西湖莲花街店),4.3,19290568879,饮品店,50400,13,古荡街道莲花街238号238-1号陈文鼎黑糖珍珠奶茶,120.0950247885919,30.27288932116777
B0KDC4KDMA,茶百道(杭州西投银泰城店),4.2,19157979769,饮品店,50400,14,桕树地街与枫桦西路银泰城-1楼,120.0989103366468,30.14931893396184
B0HDT7LFG7,蜜雪冰城(灯彩街店),4.5,19157874587,饮品店,50400,9,三墩镇同仁家园灯彩街330号,120.0738574068158,30.327435583066258
B0I32ULOBH,沪上阿姨鲜果茶(杭州三坝店),4.2,19157239285,饮品店,50400,14,三墩镇地铁2号线三坝地铁站B20 21号商铺,120.092746064149,30.30446593976726
B0I09KH7RM,灵隐祈福灵灵绳(隐市店),3.8,19106816310,饮品店,50400,,灵隐路38号隐市F1层,120.10207624491814,30.2428493810619
B0I0OC7FBA,茶百道(杭州紫金港科技城店),4.3,19106789773,饮品店,50400,15,浙大森林,120.05735074728264,30.311988086808388
B0I2FSGCGA,LINLEE·手打柠檬茶(浙大紫金港店),4.2,19106766732,饮品店,50400,18,紫荆花北路望月82号商铺,120.08635602757616,30.312971013446404
B0I2TRSX9B,CHAGEE霸王茶姬(西溪龙湖天街店),4.5,19106760879,饮品店,50400,21,蒋村街道花蒋天街商业中心2号楼地下一层141号,120.06365707202727,30.295984741058707
B0FFHUZ6JH,一鸣真鲜奶吧(杭州西湖金祝新村店),4.5,19106595865,饮品店,50400,15,体育场路544-2号(武林门地铁站F口步行170米),120.14699522995679,30.271373300192757
B0I0KN015Z,LINLEE·手打柠檬茶(金街美院象山店),4.4,19106558189,饮品店,50400,18,转塘街道金街美地商业中心1号楼1楼140-3,120.07366358945181,30.149539038655302
B0K1Y5DK12,O2鲜榨果汁(杭州之江文化中心店),4.2,19105819711,饮品店,50400,23,转塘街道江涵路300号之江文化中心B1 D25号商铺,120.09757774600855,30.162517272836055
B0LDFDXGIR,O2鲜榨果汁(杭州西溪龙湖天街店),4.3,19105817322,饮品店,50400,17,蒋村街道花蒋天街商业中心2号楼地下一层28号,120.06331825487119,30.29643914305378
B0LRDA74DV,古茗(文一路大象城店),4.4,19057260768,饮品店,50400,15,文一路294号铂澜大象城,120.11909761714759,30.29058502558469
B0L3C5K0J6,沪上阿姨·精选茶饮(杭州金街美地金街店),4.2,19057162158,饮品店,50400,14,转塘街道金街美地商业中心5号楼106室,120.07348652565597,30.150594167795745
B0J3YZCKCQ,CHAGEE霸王茶姬(303生活广场店),4.4,19033980929,饮品店,50400,20,厚仁路313号303生活广场F1层,120.07378377816907,30.334902606578165
B0L6ZUS78U,煲珠公(黄龙万科中心店),4.2,19033967673,饮品店,50400,13,黄龙万科中心AB座K-lab4-411,120.12430773982287,30.278071041059363
B0JDR7J2OV,LINLEE·手打柠檬茶(西湖文三路店),4.2,19033921366,饮品店,50400,18,文三路453号中茵大厦A座西楼第一层105室,120.12267109328893,30.278831070508392
B0K2CA5D8Y,爷爷不泡茶NOYEYENOTEA(杭州灵隐寺店),4.5,19016951717,饮品店,50400,13,西湖街道灵隐路38号4A25-27号,120.10202912287625,30.24357131032372
B0FFJ6USO6,一鸣真鲜奶吧(杭州西湖区星洲街店),4.1,19012721732,饮品店,50400,15,星洲街1号,120.09318459378542,30.29087945882155
B0K03L8A02,陈文鼎(西湖三坝店),4.2,19011277515,饮品店,50400,13,三坝(地铁站),120.0930184823048,30.302254191386332
B0JAT9P44B,CHAGEE霸王茶姬(紫荆天街店),4.3,19011259989,饮品店,50400,20,古墩路1009号龙湖紫荆天街B1层(三墩地铁站B出口),120.08721765657295,30.322707507996796
B0LAFZVAVA,爷爷不泡茶NOYEYENOTEA(杭州西湖之江银泰店),4.3,18989863158,饮品店,50400,13,珊瑚沙路49号之江银泰百货F1-1065号,120.09664319261177,30.16926690120608
B0IA2C6OG8,古茗(西湖三坝地铁站店),4.3,18969928105,饮品店,50400,15,文新街道三坝地铁站B3入口B02号商铺,120.09271703333927,30.304542931628806
B0JRNH7FY9,霸王茶姬(浙江杭州西湖EAC欧美中心店),4.5,18969086273,饮品店,50400,20,学教工路18号世贸丽晶城欧美中心2号楼F区1层115室,120.13229365987127,30.276327606472904
B0L0AHBZPU,沪上阿姨·精选茶饮(杭州三坝店),4.1,18958171063,饮品店,50400,14,三墩镇地铁2号线三坝地铁站C017号,120.09351086021965,30.302798123867742
B0L2T743GE,爷爷不泡茶NOYEYENOTEA(杭州西湖天目店),4.4,18958160369,饮品店,50400,18,古荆弄60号,120.0948078245873,30.270062570712813
B0K0B9GLLW,茉莉奶白(杭州龙湖紫荆天街店),4.3,18958065781,饮品店,50400,19,古墩路1007号龙湖紫荆天街5F-14b,120.08674639715304,30.32274163873975
B0G1PPID30,茶百道(杭州文一西路店),4.3,18958060150,饮品店,50400,14,文一西路373号,120.0934129908743,30.288533706852835
B0LK1SD6GW,CoCo都可(西溪湿地店),4.1,18912736573,饮品店,50400,12,蒋村街道文二西路777号包建区块六区4号河渚街C1-24东02,120.06719687050463,30.27520846018264
B0L0BHUPSE,牧白手作茶肆(转塘塘人街市店),4.2,18906712532,饮品店,50400,15,转塘直街7号塘人街市111室,120.0739135328523,30.16158346633308
B0H2O4AQEJ,茶百道(杭州灵隐店),4.5,18906527800,饮品店,50400,20,天竺路3号,120.10112005911992,30.242548071078517
B0GD553HDG,古茗(杭州浙大望月店),4.5,18906527524,饮品店,50400,15,紫荆花北路60号望月公寓51号商铺,120.0861459947863,30.31210818775208
B0LU75ZLOR,CoCo都可(金街美地店),4.3,18906509295,饮品店,50400,12,转塘街道金街美地商业中心4号楼118室,120.07435641560414,30.150579406464832
B0I29MJSQM,蜜雪冰城(杨家牌楼132号牌楼广场旁边),4.4,18898113111,饮品店,50400,6,留下街道杨家牌楼132号1011、1012室,120.06653065676272,30.24633073134309
B0G2AK1MTT,贡茶(西湖店),3.7,18880446811,饮品店,50400,14,五联东苑102号101室,120.09974917617086,30.280433391473544
B0IKU556ZF,CHAGEE霸王茶姬(金街美地店),4.4,18868440944,饮品店,50400,20,金街美地1楼,120.07417452413368,30.14953759122751
B0JBALHDLE,古茗(浙大银泉校内店),4.0,18868138176,饮品店,50400,21,三墩镇余杭塘路866号浙江大学紫金港校区银泉学院1号楼S1103室,120.07042477848766,30.30846830017483
B0J3MUI2JE,茶百道(杭州西湖铜鉴湖路店),4.5,18867501791,饮品店,50400,14,铜鉴湖路300.302,120.07266522132153,30.120487591618886
B0IAODYHSN,蜜雪冰城(崇义路93-2号白狄苑门口左侧),4.4,18857478189,饮品店,50400,11,蒋村街道崇义路93号-2,120.05722392102565,30.28793904060163
B0L677OW75,茉莉奶白(杭州铂悦城店),4.4,18857156970,饮品店,50400,19,景顺铂悦城11号楼104,120.04460452029384,30.23023830493667
B0K0GO5BRE,茉莉奶白(杭州天目里国际街区店),4.6,18758893323,饮品店,50400,19,古墩路71号亚都大厦F1层,120.09612299485362,30.27130956968758
B0KRAL8MPM,蜜雪冰城(之江长九中心店),4.4,18757579007,饮品店,50400,7,转塘街道之江长九中心6号楼112室-1,120.0964059585523,30.169169873147368
B0IGMZ1VO3,蜜雪冰城(万向学院店),4.0,18712257899,饮品店,50400,13,留下街道杭州万向职业技术学院一号校区(西溪路896号)食堂底层拐角处商铺,120.06944148593224,30.257126553511473
